"specialty_key","city_key","city_name","name","kind","source_popularity_score","description","primary_image_url","gallery_json","source_url","imported_at","content_status"
"isparta-yalvac-usulu-keskek","isparta","Isparta","YALVAÇ USULÜ KEŞKEK","","140","Yalvaç Usulü Keşkek Malzemeleri Nelerdir 6-8 Kişilik &ndash; Pişirme Süresi: 10 saat 4 su bardağı kepeksiz dövme buğday 1 su bardağı nohut Tuz Su Yarım kg yöresel pastırma (ya da 1,5 kg kemikli et) Yalvaç Usulü Keşkek Nasıl Yapılır Çömleğin tabanına pastırma konulur. Bir gün önceden ıslatılmış buğday ve nohut ilave edilir. Tuz atılır. Çömlek ağzına kadar su ile doldurulur. Kapağı kapatılır. Kapak kenarları hamur ile sıvanır (hava alması engellenir). Akşam saatlerinde ateş yanmayan sıcak fırına konulur. Sabah erken saatlerde fırından alınır. Sıcak sıcak servis yapılır. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180319135107329_Yalvac Usulu Keskek..JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180319135107329_Yalvac Usulu Keskek..JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/40a013bb-196f-4561-ba75-41efc5b96ac4.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/8e2e1c2d-6250-4795-ab22-801001bfb3ed.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/01c8caad-0aa9-4c8b-9d73-70fbbac84cbb.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/yalvac-usulu-keskek","2026-09-18T15:23:28.039Z","source_imported"
"isparta-sac-arasi","isparta","Isparta","SAC ARASI","","140","Sac Arası Malzemeleri Nelerdir 10-12 Kişilik &ndash; Hazırlama Süresi: 20 dakika &ndash; Pişirme Süresi: 40 dakika 4 su bardağı mısır unu 2 su bardağı buğday unu 2 paket kabartma tozu 1 çay kaşığı tuz Aldığı kadar su 1 kase ezilmiş haşhaş 1 su bardağı sıvı yağ Sac Arası Nasıl Yaplılır Mısır unu geniş bir kap içine elenir. Üzerine un, kabartma tozu ve tuz katılarak ılık suyla yoğrulup kulak memesi yumuşaklığında hamur haline getirilir. 20 dakika dinlendirilen hamur, yağlanmış bir tepsi üzerinde elle açılıp, üzerine yağ ile karıştırılmış ezilmiş haşhaş sürülür. Aynı şekilde üç veya dört kat hamur döşendikten sonra üzerine yumurta sürülerek fırında pişirilip, dilimlenerek servis yapılır. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180327151352723_Sac Arasi (2).JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180327151352723_Sac Arasi (2).JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/07022013/51c8ef7e-adaa-4ef8-b75f-644093461ac0.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/25022013/34770e6e-a93e-4c1e-8919-322f6e2445f4.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530121126029_Mikla.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/sac-arasi","2026-09-18T15:23:28.039Z","source_imported"
"isparta-coban-pilavi","isparta","Isparta","ÇOBAN PİLAVI","","140","Çoban Pilavı Malzemeleri Nelerdir 6-8 Kişilik &ndash; Pişirme Süresi: 20 dakika 1 su bardağı bulgur 4 adet sivri biber 1 adet kuru soğan 4 çorba kaşığı sıvı yağ 1 adet orta boy patates 2 adet orta boy domates 2 su bardağı kaynamış koyun sütü veya su Tuz Çoban Pilavı Nasıl Yapılır İnce doğranmış soğan yağda kavrulur. Soğan hafif pembeleşince içine doğranmış biber ve bulgur katılarak üç veya dört dakika daha kavrulur. Süt, nohut büyüklüğünde doğranmış patates, kabuğu soyularak ince doğranmış domates ve tuz ilave edilerek pişirilir. Dinlendirildikten sonra servis yapılır. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180319101711572_Coban Pilavi.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180319101711572_Coban Pilavi.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/a651ae66-18d0-4dae-a943-bd1afdade33e.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170220102016393_2.png?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/11022013/6a8d7fbd-1a01-49ec-84b5-63f27d41a9cd.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/coban-pilavi","2026-09-18T15:23:28.039Z","source_imported"
"isparta-evde-gul-lokumu","isparta","Isparta","GÜL LOKUMU","","140","Gül Lokumu Malzemeleri Nelerdir Hazırlama ve Dinlendirme Süresi: 1 Gün - Pişirme Süresi: 1- 1.5 saat Lokum tozu için: 3 Su Bardağı Pudra Şekeri 1 Su Bardağı Nişasta Lokum Malzemeleri: 250 gr nişasta (mısır ya da buğday) 1,5 kg toz şeker 1 kahve fincanı gül suyu 1 kahve fincanı kuru gül yaprağı 1 adet küçük kırmızı pancar veya kırmızı havuç (renk vermek için) gıda boyası da kullanılabilir. 1 yemek kaşığı krem Ttartar (aktarlarda bulunmaktadır) 8 su bardağı su Gül Lokumu Nasıl Yapılır Lokum tozu için 3 su bardağı pudra şekeri ve 1 su bardağı nişasta bir kapta karıştırılır. Kare veya dikdörtgen bir tepsinin altına 1 su bardağı lokum tozu serperek lokumun döküleceği tepsi hazır hale getirilir. Rendelenen pancar veya havuç, tülbent arasına konulup sıkılarak suyu çıkarılır. Derin bir tencereye 4,5 su bardağı su ile 1 kg toz şeker konulur. Orta ateşte bir kaç defa karıştırılarak kaynamaya bırakılır. Kaynayan şerbetin köpükleri alınır ve ocağın altı kısılarak, şerbet hafif sarı renk alıp koyulaşana kadar, yaklaşık 30-35 dakika kaynatmaya devam edilir. Ocaktan alınmasına yakın, 1 çorba kaşığı limon suyu ilave edilir ve ocağın altı kapatılır. Diğer tarafta, derin ve tercihen altı kalın bir tencereye, 250 gr nişasta, 1 yemek kaşığı krem tartar konulur. 3,5 su bardağı soğuk su yavaş yavaş ilave edilerek topaklık kalmayıncaya kadar karıştırılır. Orta hararetli ocağa konulur ve karıştırarak pişirilmeye başlanır. Yaklaşık 5 dakika kadar kaynadıktan sonra ocağın altı kısılır. Çırpma teli ya ","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180403095137266_Evde Gul Lokumu1.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180403095137266_Evde Gul Lokumu1.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/11032013/0b31875e-9907-43d8-964a-e1869aaa30bf.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22022013/b5f57208-be4c-42d5-86ab-37f5fa694157.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/evde-gul-lokumu","2026-09-18T15:23:28.039Z","source_imported"
"isparta-asure-1-2","isparta","Isparta","AŞURE","","140","Aşure Malzemeleri Nelerdir 10-12 Kişilik &ndash; Hazırlama ve Pişirme Süresi: 12 saat 2 su bardağı buğday (aşurelik) 1 su bardağı nohut 1 su bardağı kuru fasulye 1 su bardağı kuru üzüm 1 su bardağı incir 1 su bardağı kuru kayısı 4 su bardağı şeker 10-15 su Bardağı Su 1 küçük fincan gül suyu 1 küçük dal yapraklı yaban mersini Süslemek için: İri kıyılmış ceviz Dolmalık fıstık Tarçın Nar taneleri (kış mevsimi ise) Gül yaprakları (yaz mevsimi ise) Aşure Nasıl Yapılır Buğday, fasulye, nohut ve kuru üzüm yıkanıp ayrı kaplarda bir gece önceden ıslatılır. Ertesi gün buğday süzülüp büyük bir tencereye alınır. 10-15 su bardağı su eklenir, kaynarken üzerinde biriken köpük, kevgirle alınarak yaklaşık 30 dakika kaynatılır. Fasulye ve nohut süzülerek ayrı kaplarda haşlanır. Yıkanıp küp küp doğranmış kuru kayısılar üzerini kaplayacak kadar su ve 1/2 su bardağı şeker konulmuş küçük bir tencerede haşlanır. Haşlanan kayısılar delikli kepçe ile bir tabağa alınarak bekletilir. Yıkanmış kuru üzümler aynı şerbetin içine katılıp haşlanır. Delikli kepçe ile kayısıların bulunduğu tabağa ilave edilir. Öte yanda kuru incirler yıkanıp küp küp doğrandıktan sonra bu defa şekersiz su içerisinde haşlanır ve daha önce haşlanan kuru meyvelerin içine katılır. Küçük tencerede kalan az miktardaki şekerli su karardığı için dökülür. Buğday taneleri iyice yumuşayıncaya kadar yaklaşık 4-5 saat kısık ateşte ara sıra karıştırarak pişirilir. Buğdayın suyu un çorbası kıvamına gelmek üzereyken nohut ve kuru fasulye eklen","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180321112121904_Asure.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180321112121904_Asure.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180321112121904_Asure.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/01032013/e9b83d60-504a-4a0f-ac6e-714b1237f269.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/asure-1-2","2026-09-18T15:23:28.039Z","source_imported"
"isparta-gullac","isparta","Isparta","GÜLLAÇ","","140","Güllaç Malzemeleri Nelerdir 10-12 Kişilik &ndash; Hazırlama Süresi: 1,5 saat &ndash; Pişirme Süresi: 20 dakika 1 paket güllaç 2 litre süt 3 su bardağı toz şeker Kesmik İçin: 5 litre süt 2 çorba kaşığı yoğurt suyu Güllaç Nasıl Yapılır Kesmiği hazırlamak için 5 litre süt kaynatılır. Sütün içine limon suyu ve yoğurt suyu ilave edilir. Kaynamış süte limon sıkıldığı anda süt kesilecektir (yani, bir kısmı katı, bir kısmı da sıvı olacaktır). Bu karışım tel süzgece dökülür. En az 1 saat burada bekletilip, suyunun iyice süzülmesi beklenir. Suyu süzülen kesmik bir k&acirc;seye konulup, içine 6 çorba kaşığı şekeri eklenir. Kesmikle şeker iyice karıştırılır. Her bir güllaç yaprağı makasla üçgen şeklinde sekiz parçaya kesilir. Bir tepsinin içinde ılık süt ile ıslatılır. Temiz bir bez üzerine alınarak üzerine kesmik konulur. Sigara böreği gibi sarılır, bir tepsiye yerleştirilir. 2 litre süt ve 3 su bardağı toz şeker ile hazırlanan şerbetin bir kısmı üzerine dökülür. Ocak üzerinde tepsiyi çevirerek 15-20 dakika hafif ateşte pişirilir. Ocaktan alınır, kalan şerbet üzerine dökülür. Soğuduktan sonra servis yapılır. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180321135658770_Gullac3.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180321135658770_Gullac3.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180321135658770_Gullac3.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180720135623058_20180321135822340_Gullac4.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/18022013/daab9d0e-3d8e-4b14-bb98-a6bdda6e62b9.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/gullac","2026-09-18T15:23:28.039Z","source_imported"
"isparta-sogan-dolmasi-1","isparta","Isparta","SOĞAN DOLMASI","","140","Soğan Dolması Malzemeleri Nelerdir 4-6 Kişilik &ndash; Pişirme Süresi: 20 dakika 5 adet iri soğan 2 çay bardağı bulgur 250 g iri kıyılmış kıyma 2 domates 1 çay bardağı su Yarım çay bardağı sıvı yağ 2 kaşık salça Nane Maydanoz Karabiber Tuz Soğan Dolması Nasıl Yapılır Soğanlar iki ucundan az miktarda kesilir. Tencereye alınarak, üzerini geçecek kadar soğuk su eklenir ve yaklaşık 15 dakika kaynatılır, soğumaya bırakılır. Haşlanan soğanlar soğuduktan sonra avuç içine alınıp dar kısmından sıkılarak soğanın iç kısımlarının bütün olarak çıkması sağlanır (soğanın her katmanı dolmalık olarak kullanılabilir). Diğer tarafta iç harcı için yağ, kıyma ve 1 kaşık salça kavrulur. Üzerine bulgur ilave edilerek bir iki defa daha karıştırılıp, içine ince doğranmış nane, maydanoz, baharatlar ve 1 su bardağı sıcak su eklenir. Ocaktan alınarak bulgurun kabarması sağlanır. Diğer tarafta dolmanın pişirileceği tencerede sıvı yağ ile salça kavrulur. Katmanlara ayrılan soğanların geniş kısmı üst tarafa gelecek şekilde içleri dolma harcıyla doldurularak tencereye yerleştirilir ve dolmalara kapak olarak daire şeklinde kesilmiş domatesler koyulur. Dolmaların üzerini geçmeyecek kadar ılık su konularak kısık ateşte yaklaşık 20-25 dakika pişmeye bırakılır. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180319092246205_Sogan Dolmasi.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180319092246205_Sogan Dolmasi.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/20082013/0b81f52d-b7ec-415d-bd09-82f2a427639a.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/fdfe8fde-d1b6-42c8-9b9f-adf4efde9ddc.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/10506057-f063-4916-ab3d-e3b6e8af0f3a.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/sogan-dolmasi-1","2026-09-18T15:23:28.039Z","source_imported"
"isparta-yesil-soganli-mantar-yemegi","isparta","Isparta","YEŞİL SOĞANLI MANTAR YEMEĞİ","","140","Yeşil Soğanlı Mantar Yemeği Malzemeleri Nelerdir 4-6 Kişilik &ndash; Pişirme Süresi: 30 dakika Yarım kilo mantar 1 demet (5-6 adet)yeşil soğan 1 su bardağı süt Bir kaşık tereyağı veya yarım çay bardağı sıvı yağ Tuz Yeşil Soğanlı Mantar Yemeği Nelerdir Yeşil soğanlar ayıklanıp yıkanarak 1 - 1,5 cm uzunluğunda doğranır. Hazırlanan soğanlar bir tencere içerisinde yağda bir iki dakika kavrulur. Diğer tarafta mantarlar ayıklanarak yıkanır, kararmaması ve renginin beyaz olması için limonlu suda bekletilir. Sudan alınan mantarlar dörde bölünerek kavrulan soğanlara ilave edilir ve bir iki defa daha karıştırılır. Mantarlar suyunu çekene kadar orta hararetli ateşte kaynamaya bırakılır. Suyunu çekince bir bardak ılık süt ilave edilerek 5-6 dakika daha kaynatılır. Pişmesine yakın tuz eklenerek bir iki taşım daha kaynatıldıktan sonra ocaktan alınır. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180315144848236_Yesil Soganli Mantar Yemegi.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180315144848236_Yesil Soganli Mantar Yemegi.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/02072014/402ba80e-ae38-466e-9407-984e7c977ea3.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/68338fc8-50f6-4d93-98fc-9a6480d9eb41.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20200203122420943_DSC05132.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/yesil-soganli-mantar-yemegi","2026-09-18T15:23:28.039Z","source_imported"
"isparta-yogurtlu-et","isparta","Isparta","YOĞURTLU ET","","140","Yoğurtlu Et Malzemeleri Nelerdir 8-10 Kişilik &ndash; Pişirme Süresi: 60 dakika 1 kg kemikli kuşbaşı doğranmış kırmızı et 2 su bardağı haşlanmış nohut 1 su bardağı süzme yoğurt 2 çorba kaşığı un 1 adet yumurta sarısı 2 çorba kaşığı tereyağı Mevsimine göre yaş veya kuru nane 1 çay kaşığı tuz 5 su bardağı su Yoğurtlu Et Nasıl Yapılır Nohut ve et ayrı ayrı haşlanır. Etin suyu süzülerek kısık ateşte ocağa konulur. Çukur bir kapta terbiyesi hazırlanır (yoğurt, yumurta sarısı, un ve 1 su bardağı su çırpılır). Terbiye, haşlanmış et ve nohut, kısık ateşte kaynayan et suyuna ilave edilir. Bir tavada eritilen tereyağı çok hafif nane ile kavrularak yemeğin üzerine ilave edilir. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180315100813373_Yogurtlu Et.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180315100813373_Yogurtlu Et.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/15122014/dd194250-c410-4cd0-a7ca-331843bacc2f.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/15022013/ce365203-8cae-4c64-a20f-79f951aa20ca.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20200203103340248_DSC04994.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/yogurtlu-et","2026-09-18T15:23:28.039Z","source_imported"
"isparta-sari-burma--oklava-cekmesi-","isparta","Isparta","SARI BURMA (OKLAVA ÇEKMESİ)","","140","Sarı Burma Malzemeleri Nelerdir 10-12 Kişilik &ndash; Hazırlama Süresi: 2 saat &ndash; Pişirme Süresi: 45 dakika 1 su bardağı süt Yarım su bardağı sıvı yağ 1 çorba kaşığı sirke 1 yumurta 1 fiske tuz Un İç Malzemesi İçin: Ceviz Şerbeti: 2,5 kg toz şeker 2 litre su Yarım limon Üzeri İçin: Sıvı yağ Sarı Burma Nasıl Yapılır Şeker ve su kaynatılarak şerbeti hazırlanır. Ocaktan alınmasına yakın içine limon suyu sıkılır. Süt, yağ, sirke, yumurta ve tuz karıştırılarak içerisine aldığı kadar un eklenir ve kulak memesi yumuşaklığında bir hamur yoğrulur. Hamurdan küçük bezeler yapılır ve yumuşak kalması için bir poşet arasına konulur. Hazırlanan bezeler unlanarak tek tek yufka halinde ince bir şekilde açılır. Açılan her yufkanın içine dövülmüş ceviz döşenerek, oklavayla rulo halinde sarılır. Oklava arasından çekilmeden, her iki tarafından buruşturulur ve oklava çekilir. Tahta üzerinde 5 cm ya da isteğe göre daha küçük kesilerek tepiye dizilir. Üzerine kepçe ile yağ dökülerek önceden ısıtılmış fırında veya mahalle fırınında üzeri kızarıncaya kadar pişirilir. Soğuduktan sonra ılık şerbeti üzerine dökülür. Şerbet içine alınca servis yapılır. Kaynak: Isparta İl Kültür ve Turizm Müdürlüğü","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180327093819522_Sari Burma.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180327093819522_Sari Burma.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/21022013/12c35930-297a-475e-8ad2-ee6691b6b80a.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/26032013/f33c543c-7099-4b5d-ba22-0addf3bc608d.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20200203121242726_DSC04940.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/isparta/neyenir/sari-burma--oklava-cekmesi-","2026-09-18T15:23:28.039Z","source_imported"
